Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount
665,52715,20-01-2026,Withdrawal,310313
666,50568,02-01-2024,Withdrawal,18351
667,54544,24-01-2026,Deposit,20723
668,56278,21-01-2026,Deposit,7202
669,50168,20-09-2024,Deposit,758951
670,56227,08-10-2025,Withdrawal,26945
671,51695,02-01-2024,Withdrawal,120937
672,53711,04-01-2026,Withdrawal,789218
673,52831,11-06-2026,Withdrawal,31231
674,54019,14-03-2026,Withdrawal,891669
675,51151,01-03-2024,Deposit,198082
676,50560,29-10-2023,Deposit,653302
677,53739,03-03-2024,Withdrawal,34129
678,56258,29-04-2024,Deposit,30898
679,54663,29-08-2025,Deposit,750941
680,50308,16-06-2024,Withdrawal,422786
681,54577,11-04-2026,Withdrawal,664
682,51773,10-10-2024,Withdrawal,14841
683,53962,30-12-2024,Withdrawal,29922
684,52418,12-08-2024,Withdrawal,457582
685,56247,14-10-2025,Withdrawal,296797
686,53739,24-08-2025,Withdrawal,7287
687,53561,02-08-2023,Deposit,10634
688,52901,07-05-2026,Withdrawal,737670
689,57422,19-07-2025,Deposit,16104
690,57390,13-09-2024,Deposit,570978
691,50903,02-06-2026,Deposit,26711
692,50178,27-02-2025,Withdrawal,11293
693,52633,19-10-2025,Withdrawal,10407
694,53012,01-08-2023,Deposit,938323
695,50810,25-04-2026,Deposit,40732
696,57417,05-04-2024,Withdrawal,681217
697,52246,13-05-2024,Withdrawal,613802
698,50982,27-12-2023,Withdrawal,390785
699,55394,31-01-2025,Withdrawal,835461
700,55916,07-12-2023,Deposit,847811
701,53456,31-07-2025,Withdrawal,665868
702,52909,06-07-2023,Withdrawal,753214
703,57030,04-02-2025,Deposit,11444
704,55591,17-02-2025,Withdrawal,43099
705,55170,27-06-2024,Deposit,140365
706,57165,03-05-2024,Deposit,221706
707,53663,25-12-2025,Withdrawal,41321
708,50057,13-04-2024,Deposit,28078
709,53490,06-02-2024,Withdrawal,44892
710,51491,08-10-2024,Deposit,29928
711,52752,21-09-2023,Deposit,47842
712,51474,31-01-2026,Deposit,20693
713,50006,10-01-2025,Withdrawal,768553
714,56691,09-08-2023,Deposit,903849
715,53517,28-05-2026,Withdrawal,49516
716,51502,24-12-2025,Withdrawal,25225
717,53858,29-08-2025,Withdrawal,319878
718,56213,08-02-2026,Withdrawal,305200
719,56917,06-11-2023,Deposit,22562
720,54473,05-08-2024,Withdrawal,442653
721,56635,04-09-2025,Deposit,603304
722,56425,01-06-2025,Withdrawal,2763
723,53390,17-09-2024,Withdrawal,18970
724,53403,16-05-2025,Deposit,967304
725,57378,09-05-2025,Withdrawal,186144
726,50618,27-08-2023,Deposit,29940
727,51607,13-11-2024,Withdrawal,844942
728,55835,08-01-2025,Withdrawal,833693
729,53392,29-07-2024,Deposit,13017
730,53572,15-06-2024,Deposit,93779
731,51143,04-12-2023,Withdrawal,513955
732,56885,24-09-2025,Deposit,40883
733,53148,18-04-2026,Withdrawal,45676
734,52895,25-04-2025,Withdrawal,46155
735,50851,05-06-2025,Deposit,573350
736,52481,29-11-2023,Deposit,293810
737,52874,27-12-2024,Withdrawal,14217
738,54325,05-08-2024,Withdrawal,858073
739,50308,30-05-2026,Withdrawal,739501
740,50879,04-12-2024,Deposit,2709
741,50448,15-07-2023,Deposit,32341
742,52123,15-02-2024,Withdrawal,856463
743,50002,30-07-2025,Withdrawal,290381
744,56054,29-09-2024,Withdrawal,23759
745,53798,31-12-2023,Withdrawal,45490
746,50343,05-04-2024,Withdrawal,17875
747,54742,28-08-2023,Deposit,21460
748,55782,26-11-2024,Deposit,879548
749,55156,17-06-2023,Withdrawal,659589
750,53749,20-05-2025,Withdrawal,27700
751,57231,04-10-2025,Deposit,442711
752,50290,13-05-2025,Deposit,458067
753,56863,10-12-2024,Deposit,287855
754,51106,15-09-2023,Withdrawal,913657
755,51382,08-11-2025,Withdrawal,158615
756,56500,15-12-2024,Deposit,370940
757,50828,22-05-2026,Withdrawal,411735
758,53796,28-09-2025,Deposit,147053
759,51469,24-02-2025,Withdrawal,3293
760,53763,20-06-2024,Withdrawal,15275
761,56919,22-10-2023,Withdrawal,500278
762,50272,18-08-2023,Withdrawal,6736
763,51792,11-05-2025,Withdrawal,44888
764,57452,15-04-2026,Withdrawal,982826
765,53054,26-10-2024,Withdrawal,34391
766,55643,30-03-2024,Deposit,7934
767,52153,19-09-2024,Withdrawal,431674
768,50520,04-05-2026,Deposit,768240
769,53319,21-06-2024,Withdrawal,14691
770,56617,24-05-2026,Withdrawal,7693
771,55103,01-12-2025,Deposit,204307
772,54152,22-08-2024,Withdrawal,2000
773,57484,04-10-2025,Withdrawal,4652
774,56595,24-11-2024,Deposit,227437
775,53386,25-08-2024,Withdrawal,44829
776,53087,20-07-2024,Deposit,23697
777,50630,23-05-2025,Withdrawal,529097
778,50335,10-11-2025,Withdrawal,369392
779,54820,17-05-2025,Withdrawal,887202
780,55737,10-04-2026,Withdrawal,4870
781,53032,17-03-2026,Deposit,35662
782,50684,08-09-2024,Withdrawal,38727
783,52131,11-02-2024,Deposit,950962
784,50840,12-02-2024,Withdrawal,14353
785,52640,18-07-2024,Deposit,5248
786,54861,01-05-2024,Deposit,480578
787,51571,13-03-2024,Deposit,895114
788,54333,06-08-2024,Withdrawal,43202
789,50013,22-12-2025,Withdrawal,31665
790,51068,30-11-2025,Deposit,30836
791,50491,20-10-2024,Withdrawal,35686
792,56463,29-03-2025,Withdrawal,298299
793,53891,25-01-2024,Deposit,49506
794,52238,05-04-2025,Withdrawal,26917
795,50311,15-08-2025,Deposit,18597
796,52142,20-03-2025,Deposit,29572
797,56456,30-05-2025,Deposit,83958
798,53754,16-01-2026,Withdrawal,29053
799,53715,03-03-2025,Deposit,34480
800,53577,09-02-2025,Deposit,675203
801,52283,21-03-2024,Deposit,520856
802,52577,10-11-2025,Deposit,258599
803,54958,24-01-2025,Withdrawal,49544
804,56232,14-04-2024,Deposit,611304
805,55481,28-01-2024,Deposit,101424
806,53232,16-10-2024,Withdrawal,45674
807,56886,17-07-2025,Withdrawal,752720
808,56378,28-09-2024,Deposit,515476
809,50079,14-11-2024,Withdrawal,20254
810,52390,23-12-2024,Deposit,49394
811,50918,25-01-2026,Withdrawal,27193
812,56041,09-10-2023,Withdrawal,3383
813,51964,28-12-2023,Deposit,21442
814,51124,25-09-2023,Withdrawal,40152
815,51384,27-09-2024,Withdrawal,4376
816,55738,17-10-2023,Deposit,917456
817,55012,22-03-2026,Withdrawal,10662
818,50620,08-03-2025,Withdrawal,42621
819,56954,25-07-2023,Withdrawal,14738
820,55984,14-03-2024,Deposit,184234
821,52382,02-10-2025,Deposit,570442
822,50736,07-05-2025,Withdrawal,706788
823,57393,09-07-2024,Withdrawal,910483
824,51668,09-02-2025,Withdrawal,39121
825,50663,23-02-2026,Withdrawal,3748
826,53144,07-01-2026,Deposit,868657
827,54697,28-05-2026,Deposit,10817
828,53682,06-11-2025,Withdrawal,174017
829,52548,20-11-2025,Deposit,40695
830,55602,18-06-2024,Deposit,218370
831,54913,25-01-2025,Withdrawal,38768
832,52992,30-12-2023,Deposit,863943
833,52352,29-03-2026,Withdrawal,347961
834,50746,17-10-2023,Deposit,713149
835,51172,18-08-2023,Deposit,956527
836,53404,07-07-2025,Deposit,18248
837,54330,02-06-2026,Withdrawal,663203
838,50894,14-10-2023,Withdrawal,31960
839,52997,09-02-2025,Withdrawal,916264
840,53049,17-04-2025,Deposit,6884
841,53654,22-06-2024,Withdrawal,23988
842,56746,05-07-2024,Withdrawal,869108
843,54527,07-01-2026,Deposit,9158
844,53871,20-09-2025,Deposit,34215
845,57404,05-03-2026,Withdrawal,928083
846,53128,21-03-2025,Withdrawal,773573
847,52756,09-11-2024,Withdrawal,7078
848,51968,12-06-2026,Deposit,524222
849,51828,20-04-2024,Withdrawal,7944
850,52960,19-12-2025,Withdrawal,959154
851,55123,24-10-2023,Withdrawal,712
852,55072,22-02-2024,Deposit,32689
853,50206,23-11-2023,Deposit,665777
854,55299,16-07-2025,Withdrawal,424654
855,50744,19-03-2026,Withdrawal,850070
856,54629,05-06-2024,Withdrawal,45952
857,56804,24-07-2024,Withdrawal,743339
858,54064,24-01-2026,Deposit,167891
859,55550,30-01-2024,Withdrawal,32228
860,56543,19-03-2026,Deposit,256445
861,53807,18-02-2025,Deposit,562822
862,54089,26-08-2023,Deposit,845933
863,54290,24-01-2024,Deposit,44038
864,51143,18-02-2024,Withdrawal,578681
865,51060,20-07-2024,Withdrawal,42353
866,50822,14-07-2024,Deposit,573101
867,53636,22-07-2024,Deposit,372445
868,52336,18-11-2025,Withdrawal,571673
869,53509,19-02-2024,Deposit,43760
870,55427,30-08-2025,Withdrawal,779699
871,55684,05-05-2026,Deposit,21030
872,55832,15-05-2025,Withdrawal,12543
873,52039,27-05-2025,Deposit,12164
874,55662,19-04-2025,Deposit,402746
875,54743,08-08-2023,Deposit,556987
876,51188,23-09-2024,Withdrawal,239036
877,51708,12-02-2024,Withdrawal,24658
878,56090,24-12-2023,Withdrawal,194825
879,57112,21-01-2024,Withdrawal,9088
880,52771,11-04-2025,Deposit,48339
881,50704,12-11-2024,Deposit,343585
882,50885,12-04-2024,Deposit,33741
883,53559,18-08-2025,Withdrawal,36618
884,55601,15-06-2025,Withdrawal,519005
885,56770,29-04-2026,Deposit,160451
886,56826,20-10-2025,Deposit,24101
887,54650,03-10-2024,Withdrawal,431280
888,51264,23-10-2023,Withdrawal,63502
889,55315,21-09-2023,Deposit,663440
890,52932,11-10-2023,Withdrawal,79174
891,50485,22-06-2024,Deposit,650570
892,56039,22-10-2025,Withdrawal,5792
893,55107,19-09-2024,Deposit,781437
894,52580,17-09-2023,Deposit,590048
895,54291,21-01-2026,Withdrawal,690672
896,55143,20-05-2026,Withdrawal,42997
897,54539,26-09-2025,Withdrawal,371527
898,55942,16-07-2024,Withdrawal,589299
899,53362,07-03-2025,Withdrawal,24572
900,54032,24-12-2024,Withdrawal,27372
901,51701,28-07-2023,Deposit,26534
902,50970,31-12-2023,Withdrawal,18678
903,54503,23-08-2023,Withdrawal,28674
904,56160,20-11-2025,Withdrawal,5448
905,50884,04-10-2023,Withdrawal,21785
906,55249,08-02-2026,Deposit,36430
907,53845,11-02-2024,Withdrawal,43684
908,55344,08-09-2025,Withdrawal,907336
909,54495,04-03-2024,Deposit,29199
910,52681,07-12-2025,Deposit,27563
911,54463,04-03-2026,Deposit,463364
912,53522,11-04-2026,Deposit,14169
913,53915,06-08-2023,Withdrawal,19724
914,54921,08-09-2025,Deposit,212278
915,54344,03-07-2025,Deposit,45710
916,54902,05-12-2024,Deposit,958888
917,53237,14-02-2025,Withdrawal,36478
918,51749,02-05-2024,Deposit,27049
919,54422,23-11-2025,Withdrawal,14701
920,52335,01-02-2024,Withdrawal,596138
921,53076,24-09-2025,Deposit,46916
922,51144,15-03-2024,Withdrawal,156424
923,56774,03-08-2025,Deposit,34940
924,51343,16-02-2025,Deposit,11597
925,55999,17-04-2026,Withdrawal,39524
926,57061,23-08-2024,Withdrawal,4590
927,52969,09-03-2025,Deposit,43334
928,53604,18-06-2024,Withdrawal,535771
929,52786,11-03-2024,Deposit,11867
930,54085,23-03-2024,Deposit,2752
931,53594,04-06-2026,Withdrawal,352203
932,55911,25-09-2024,Withdrawal,11570
933,56131,04-01-2025,Withdrawal,614
934,50925,07-05-2025,Withdrawal,123197
935,50349,08-06-2026,Deposit,30248
936,56515,27-12-2023,Deposit,161745
937,50398,16-06-2025,Deposit,591829
938,53231,03-07-2025,Withdrawal,8463
939,50370,19-11-2024,Withdrawal,21694
940,55379,25-08-2025,Withdrawal,20202
941,57391,15-05-2024,Withdrawal,244435
942,50520,21-07-2025,Withdrawal,244366
943,53510,07-09-2025,Withdrawal,32767
944,52923,07-06-2026,Deposit,57517
945,52585,20-05-2024,Deposit,193150
946,56661,13-03-2026,Withdrawal,41870
947,55542,22-04-2026,Deposit,739471
948,51661,09-01-2024,Withdrawal,693844
949,53138,19-02-2024,Withdrawal,39298
950,53797,26-04-2025,Withdrawal,25979
951,53787,10-10-2023,Deposit,894863
952,54131,23-10-2024,Withdrawal,611212
953,50772,10-07-2025,Deposit,20137
954,56149,22-04-2024,Deposit,19282
955,52586,24-03-2026,Deposit,106851
956,50271,08-11-2025,Withdrawal,3827
957,50778,16-08-2023,Withdrawal,49403
958,52540,22-05-2025,Deposit,7799
959,50029,21-08-2024,Withdrawal,22732
960,50128,14-08-2023,Deposit,298331
961,52383,11-09-2024,Deposit,24455
962,57389,03-08-2023,Withdrawal,800324
963,52503,15-05-2026,Withdrawal,122799
964,51825,27-04-2024,Deposit,34633
965,51977,12-04-2025,Withdrawal,32474
966,53180,21-08-2025,Deposit,6011
967,57400,19-05-2026,Withdrawal,25683
968,51464,23-07-2023,Deposit,21550
969,56097,16-07-2025,Deposit,904664
970,55676,21-03-2024,Deposit,861761
971,55627,12-04-2025,Deposit,10756
972,51642,07-11-2023,Deposit,523283
973,51012,11-02-2026,Withdrawal,6712
974,56658,01-06-2026,Withdrawal,148510
975,56910,07-12-2023,Withdrawal,11033
976,54231,03-03-2024,Deposit,263110
977,50879,15-12-2025,Deposit,42033
978,51814,11-10-2025,Withdrawal,26552
979,52896,08-03-2026,Deposit,44763
980,53391,02-05-2025,Deposit,35913
981,51003,16-06-2023,Withdrawal,547896
982,56140,19-07-2024,Deposit,49439
983,56682,15-03-2026,Deposit,47953
984,53073,29-10-2025,Withdrawal,39674
985,53461,11-03-2024,Deposit,40818
986,55454,10-05-2026,Withdrawal,83926
987,55927,12-03-2026,Deposit,383659
988,52183,17-03-2024,Withdrawal,580994
989,56195,07-03-2024,Deposit,45947
990,53292,06-08-2025,Withdrawal,5610
991,57183,01-05-2024,Deposit,21538
992,53084,21-07-2023,Deposit,152939
993,54699,29-04-2025,Deposit,816979
994,54868,03-08-2025,Withdrawal,617083
995,53694,23-08-2024,Deposit,40768
996,56619,19-07-2024,Deposit,992361
997,56233,12-03-2026,Withdrawal,11995
998,53429,22-11-2023,Deposit,15228
999,52464,18-04-2026,Deposit,632041
1000,51946,03-02-2025,Withdrawal,15779
1001,56965,17-08-2023,Withdrawal,591537
1002,50399,09-12-2025,Deposit,193249
1003,53670,14-07-2024,Deposit,642728
1004,50453,13-06-2024,Deposit,200230
1005,55333,20-06-2025,Deposit,48382
1006,53171,16-08-2024,Deposit,32800
1007,54546,28-12-2025,Withdrawal,7357
1008,52478,02-02-2025,Withdrawal,61953
1009,50485,01-08-2024,Withdrawal,442591
1010,51125,12-10-2024,Withdrawal,205987
1011,56712,01-05-2024,Withdrawal,35326
1012,51709,20-07-2024,Withdrawal,75687
1013,53938,26-11-2025,Withdrawal,23267
1014,53149,27-05-2025,Withdrawal,649058
1015,54185,14-01-2024,Deposit,17917
1016,53555,09-03-2025,Withdrawal,518556
1017,52593,29-11-2025,Withdrawal,22973
1018,57005,10-04-2026,Withdrawal,407330
1019,53533,25-06-2025,Deposit,19082
1020,55764,14-08-2025,Withdrawal,5388
1021,52079,07-04-2026,Withdrawal,30533
1022,53089,20-04-2025,Deposit,46551
1023,54573,30-01-2025,Withdrawal,483284
1024,51830,15-09-2025,Deposit,19789
1025,55879,13-02-2025,Withdrawal,765963
1026,52978,15-06-2024,Deposit,5895
1027,50561,25-05-2024,Deposit,638153
1028,50991,06-12-2024,Deposit,15307
1029,54858,25-12-2024,Deposit,37813
1030,54819,05-06-2024,Deposit,45008
1031,51686,11-11-2025,Deposit,42133
1032,50715,19-09-2024,Withdrawal,114138
1033,55941,29-07-2024,Deposit,202448
1034,55994,18-12-2023,Deposit,613519
1035,55250,30-09-2024,Deposit,13907
1036,53989,22-12-2023,Withdrawal,26444
1037,56210,01-04-2026,Deposit,20629
1038,50748,04-08-2024,Deposit,28534
1039,50639,19-06-2025,Deposit,481335
1040,52406,05-05-2025,Withdrawal,708106
1041,53465,19-01-2024,Deposit,26469
1042,55555,29-06-2024,Deposit,519508
1043,54110,12-06-2025,Deposit,10198
1044,54065,27-05-2024,Withdrawal,49775
1045,50975,11-06-2026,Withdrawal,14924
1046,56567,09-01-2024,Withdrawal,976273
1047,54894,05-03-2024,Withdrawal,3984
1048,54897,22-12-2024,Withdrawal,669628
1049,52919,01-09-2025,Deposit,11240
1050,54906,03-01-2026,Deposit,37310
1051,50923,28-11-2023,Deposit,946887
1052,50372,16-12-2023,Deposit,200503
1053,54335,13-02-2024,Withdrawal,19551
1054,52153,01-05-2024,Deposit,733833
1055,57481,10-07-2024,Withdrawal,88143
1056,55403,27-12-2024,Withdrawal,471650
1057,56572,08-05-2024,Deposit,156064
1058,52775,19-05-2026,Deposit,44973
1059,50872,15-01-2025,Deposit,34093
1060,54562,13-01-2024,Deposit,807137
1061,57197,20-06-2025,Withdrawal,793619
1062,51471,05-03-2025,Deposit,9954
1063,57442,04-07-2025,Deposit,44041
1064,51273,08-03-2026,Withdrawal,473819
1065,55888,30-09-2023,Withdrawal,33897
1066,53488,08-07-2023,Withdrawal,44499
1067,52274,30-01-2025,Withdrawal,11621
1068,55418,02-07-2023,Withdrawal,49219
1069,51789,01-09-2025,Deposit,21683
1070,57164,01-02-2026,Withdrawal,2453
1071,54489,14-04-2024,Deposit,234139
1072,54600,13-01-2025,Withdrawal,872499
1073,55676,21-05-2026,Withdrawal,869145
1074,54806,01-07-2023,Withdrawal,617037
1075,55345,13-02-2026,Deposit,48602
1076,57108,30-08-2023,Withdrawal,42411
1077,56144,13-05-2026,Deposit,811
1078,50236,30-04-2025,Withdrawal,7195
1079,56152,20-02-2024,Deposit,107518
1080,52203,10-07-2025,Withdrawal,865815
1081,54706,03-07-2024,Withdrawal,33329
1082,54224,27-05-2024,Withdrawal,13225
1083,55243,27-08-2024,Deposit,612125
1084,52075,19-11-2025,Deposit,426551
1085,51280,24-03-2026,Withdrawal,237959
1086,55372,27-11-2024,Deposit,16205
1087,52723,08-04-2024,Deposit,864050
1088,56214,22-08-2024,Withdrawal,725767
1089,51700,28-10-2023,Deposit,129106
1090,56965,19-03-2026,Deposit,511476
1091,50922,17-09-2024,Deposit,526497
1092,54964,09-11-2025,Deposit,47429
1093,55406,14-03-2024,Deposit,913602
1094,55605,06-07-2024,Withdrawal,862820
1095,52301,09-03-2025,Deposit,23814
1096,53554,10-08-2025,Withdrawal,32337
1097,56699,20-09-2024,Deposit,27378
1098,52285,01-12-2024,Withdrawal,26520
1099,52839,16-08-2023,Withdrawal,114285
1100,53618,07-03-2026,Deposit,544670
1101,55416,22-07-2023,Deposit,46273
1102,55388,04-08-2023,Withdrawal,32152
1103,56843,19-09-2023,Deposit,845384
1104,56823,26-09-2024,Withdrawal,9736
1105,50852,21-02-2025,Deposit,580308
1106,56067,02-07-2024,Deposit,9113
1107,55486,13-07-2025,Withdrawal,7121
1108,55363,02-10-2023,Deposit,941549
1109,53342,24-03-2025,Withdrawal,44387
1110,53110,24-06-2024,Deposit,26074
1111,57015,08-05-2026,Deposit,903949
1112,51065,17-09-2025,Withdrawal,551811
1113,53561,05-11-2023,Withdrawal,1831
1114,56501,16-02-2024,Withdrawal,12295
1115,53939,11-12-2023,Deposit,957755
1116,54052,20-08-2025,Deposit,957738
1117,54539,17-09-2025,Deposit,400945
1118,51383,25-10-2025,Withdrawal,719794
1119,53951,16-12-2024,Deposit,986935
1120,50933,31-08-2023,Deposit,212081
1121,54071,17-02-2025,Withdrawal,18253
1122,50077,02-02-2026,Withdrawal,44758
1123,57059,23-12-2025,Deposit,107782
1124,52562,14-08-2023,Withdrawal,42299
1125,55920,08-02-2024,Deposit,21220
1126,51093,07-01-2024,Withdrawal,6967
1127,54611,16-12-2023,Withdrawal,186614
1128,54051,10-02-2026,Deposit,49928
1129,52863,24-05-2024,Deposit,8341
1130,53795,02-08-2024,Deposit,34119
1131,53128,21-06-2025,Deposit,694048
1132,51657,09-03-2025,Deposit,24406
1133,51840,24-01-2024,Withdrawal,2363
1134,50391,06-07-2023,Deposit,288058
1135,53964,13-04-2025,Withdrawal,847265
1136,53603,15-08-2025,Deposit,32938
1137,55428,30-03-2025,Withdrawal,238641
1138,52434,30-03-2025,Withdrawal,16298
1139,55407,27-01-2025,Withdrawal,3476
1140,50291,19-03-2026,Deposit,313898
1141,53452,12-08-2024,Deposit,29876
1142,53843,22-11-2025,Deposit,949441
1143,53800,30-08-2024,Withdrawal,800185
1144,53853,10-12-2023,Withdrawal,600871
1145,51764,18-11-2025,Deposit,17742
1146,53281,31-03-2024,Withdrawal,44153
1147,55333,08-11-2024,Withdrawal,17412
1148,50130,22-11-2024,Withdrawal,43840
1149,53681,27-04-2026,Deposit,41068
1150,50181,16-09-2023,Withdrawal,32281
1151,50229,24-12-2023,Deposit,29846
1152,50449,01-06-2025,Deposit,30784
1153,55479,19-09-2024,Withdrawal,441462
1154,51429,21-10-2024,Withdrawal,24937
1155,56016,08-10-2025,Deposit,53456
1156,52419,01-08-2025,Deposit,40210
1157,53047,30-05-2025,Withdrawal,773010
1158,51601,08-02-2025,Withdrawal,49181
1159,57138,09-07-2025,Withdrawal,27868
1160,52075,14-01-2025,Withdrawal,623405
1161,56605,05-11-2023,Withdrawal,32849
1162,55503,27-01-2024,Deposit,24392
1163,56987,14-01-2025,Deposit,59969
1164,56589,23-02-2026,Withdrawal,33027
1165,52092,29-07-2025,Deposit,43915
1166,55075,27-01-2026,Deposit,323361
1167,56626,10-12-2024,Withdrawal,442635
1168,53769,18-03-2026,Deposit,9166
1169,57437,26-09-2023,Deposit,13678
1170,51092,18-11-2025,Withdrawal,175403
1171,55607,08-10-2025,Deposit,500910
1172,53708,16-02-2026,Withdrawal,34226
1173,54170,19-11-2025,Withdrawal,749
1174,51107,18-11-2024,Deposit,6761
1175,50495,13-11-2024,Withdrawal,623747
1176,55027,29-04-2025,Deposit,19543
1177,51046,23-07-2025,Deposit,965380
1178,53821,26-09-2023,Withdrawal,26130
1179,50796,12-07-2024,Deposit,37882
1180,52601,28-11-2024,Withdrawal,52452
1181,55552,26-01-2025,Deposit,915874
1182,56554,28-10-2023,Withdrawal,46986
1183,51143,01-02-2025,Withdrawal,194617
1184,52000,01-10-2025,Withdrawal,13607
1185,53981,09-09-2023,Deposit,866045
1186,53076,24-07-2023,Withdrawal,21417
1187,56020,06-02-2026,Deposit,24500
1188,50934,03-08-2024,Deposit,41893
1189,53826,16-09-2023,Deposit,119160
1190,50892,10-10-2023,Deposit,22038
1191,55161,04-12-2025,Deposit,234866
1192,56179,15-03-2024,Deposit,924651
1193,56426,19-09-2025,Deposit,779291
1194,53907,01-06-2025,Deposit,37070
1195,51049,04-01-2024,Deposit,4173
1196,53332,26-12-2023,Deposit,791382
1197,52953,02-07-2023,Withdrawal,447120
1198,56505,13-01-2024,Withdrawal,228392
1199,53326,23-10-2023,Deposit,25307
1200,51396,20-03-2025,Withdrawal,31043
1201,55007,20-11-2025,Withdrawal,46504
1202,51029,18-02-2024,Withdrawal,393484
1203,55829,24-07-2025,Deposit,512524
1204,50076,22-07-2024,Withdrawal,197414
1205,50509,08-01-2025,Deposit,681538
1206,53737,04-01-2024,Deposit,901562
1207,56546,07-02-2026,Withdrawal,887297
1208,56591,29-08-2025,Deposit,289484
1209,54289,08-03-2025,Deposit,920173
1210,56489,21-01-2025,Deposit,818708
1211,57256,14-05-2025,Deposit,181473
1212,50816,26-09-2024,Withdrawal,33033
1213,54396,13-07-2025,Deposit,678247
1214,53461,25-03-2026,Withdrawal,5171
1215,57248,27-10-2023,Deposit,339878
1216,54860,31-05-2026,Withdrawal,902321
1217,53637,30-05-2026,Withdrawal,977477
