Account_ID,Customer_ID,Branch_ID,Account_Type,Balance,Opening_Date
50637,12359,104,Current,1158535,27-04-2026
50638,13062,109,Savings,55142,12-07-2020
50639,14326,109,Current,1051701,17-06-2021
50640,14065,107,Savings,1282575,28-06-2018
50641,11151,101,Current,1658997,19-05-2019
50642,13409,101,Savings,904260,08-10-2018
50643,14293,102,Savings,104665,12-11-2021
50644,13068,109,Current,1112228,30-06-2016
50645,13337,102,Current,58453,13-12-2017
50646,14967,105,Current,987625,26-09-2021
50647,12181,100,Savings,1901703,08-10-2021
50648,14408,107,Savings,1176473,15-07-2024
50649,13201,104,Current,537058,20-07-2023
50650,11365,100,Current,12672,21-02-2020
50651,12186,100,Savings,315313,14-08-2024
50652,11616,108,Savings,66110,06-02-2021
50653,14707,108,Current,614390,27-03-2022
50654,10833,101,Savings,1040099,09-05-2026
50655,11336,106,Savings,282172,14-10-2021
50656,12571,103,Current,1109988,28-11-2023
50657,11235,101,Savings,1708344,23-04-2017
50658,14453,101,Savings,88316,29-04-2018
50659,12900,108,Current,1221716,27-10-2018
50660,13143,104,Current,1627377,26-06-2022
50661,13112,101,Current,1137321,30-06-2019
50662,14862,102,Savings,1537728,01-03-2021
50663,13217,100,Savings,1249696,20-03-2025
50664,10215,102,Current,423879,23-04-2023
50665,10827,109,Current,1086652,06-08-2024
50666,12756,104,Current,89461,14-09-2023
50667,13084,104,Current,935391,23-02-2022
50668,13573,101,Savings,1698504,06-03-2021
50669,11878,107,Savings,65605,06-03-2019
50670,11008,100,Savings,1208717,02-03-2020
50671,10872,105,Savings,53494,22-08-2024
50672,10729,109,Savings,804356,31-07-2022
50673,11924,108,Savings,1272669,26-02-2022
50674,10494,108,Current,853129,12-11-2021
50675,10787,107,Current,94263,22-11-2023
50676,14963,100,Savings,1882912,23-05-2017
50677,11642,101,Savings,1897313,31-07-2024
50678,11973,108,Current,1878254,19-10-2021
50679,11571,102,Savings,615937,04-05-2023
50680,10290,109,Current,317714,27-05-2019
50681,14835,108,Current,678901,03-01-2022
50682,12565,107,Savings,1355392,09-10-2019
50683,12570,106,Savings,608749,04-11-2018
50684,12837,103,Savings,80961,12-09-2021
50685,11050,108,Current,1518534,25-12-2023
50686,11706,109,Current,1666436,24-01-2019
50687,12847,107,Savings,468624,01-12-2016
50688,10036,107,Savings,447672,07-05-2017
50689,13719,101,Current,523760,15-02-2026
50690,10923,105,Savings,1702623,23-04-2018
50691,12517,100,Current,19646,24-10-2016
50692,14980,101,Savings,1902176,13-08-2025
50693,10927,108,Current,971341,11-05-2022
50694,11478,109,Current,975218,12-09-2025
50695,10658,104,Current,1880516,11-01-2020
50696,10045,101,Current,1782279,16-03-2020
50697,14281,108,Savings,1910267,07-03-2020
50698,10824,103,Savings,1518551,29-04-2025
50699,11309,105,Current,24716,16-09-2019
50700,13196,105,Current,985784,16-01-2026
50701,10145,102,Savings,1289804,23-03-2023
50702,11491,105,Current,682266,11-02-2020
50703,13604,103,Current,1130516,06-05-2017
50704,12055,107,Current,577356,07-02-2017
50705,12018,105,Savings,953054,29-09-2022
50706,14578,108,Savings,497164,19-02-2019
50707,10230,108,Current,550707,23-01-2026
50708,11757,100,Current,86464,26-04-2017
50709,12799,107,Current,1806314,21-03-2021
50710,12509,107,Current,467115,30-08-2020
50711,12144,105,Current,1400165,14-05-2022
50712,11733,101,Current,1551220,10-11-2020
50713,10119,109,Savings,1909815,06-02-2025
50714,12525,104,Savings,694832,08-05-2017
50715,12158,102,Current,1627633,19-03-2022
50716,12376,104,Current,1849007,02-06-2024
50717,12447,107,Current,57838,14-04-2026
50718,12841,104,Current,218460,28-10-2025
50719,10547,102,Current,851005,06-07-2024
50720,13781,109,Current,742811,26-03-2017
50721,11553,104,Current,76443,28-01-2020
50722,10286,100,Current,111073,01-06-2026
50723,10995,103,Savings,1532771,14-10-2022
50724,10554,102,Current,51999,05-12-2019
50725,11408,103,Savings,1823271,14-10-2023
50726,10302,103,Current,16718,19-10-2018
50727,13608,107,Savings,1614104,24-01-2020
50728,12583,107,Current,380068,12-08-2022
50729,12757,108,Current,1774360,21-01-2017
50730,11599,100,Current,256837,01-05-2018
50731,13185,109,Savings,227176,12-12-2021
50732,12450,108,Savings,1786606,14-08-2021
50733,13546,103,Savings,83011,24-09-2018
50734,12602,103,Savings,1466220,04-10-2021
50735,10274,104,Savings,1590527,28-04-2026
50736,11690,101,Current,410128,23-02-2018
50737,14219,103,Savings,1401667,26-06-2019
50738,14984,104,Current,389511,26-11-2019
50739,13627,109,Current,594891,11-04-2026
50740,12368,109,Savings,1390196,29-04-2018
50741,11639,107,Savings,1068562,16-05-2018
50742,11457,102,Current,237137,25-06-2019
50743,10706,101,Current,872922,12-06-2021
50744,10905,107,Current,218783,07-06-2022
50745,12438,108,Current,1358544,02-01-2018
50746,12741,107,Current,223123,04-02-2025
50747,10325,102,Current,106330,27-01-2026
50748,11542,107,Savings,99637,29-05-2022
50749,13377,108,Current,287976,08-08-2019
50750,12471,109,Current,483714,15-05-2026
50751,10179,100,Current,1640260,21-02-2022
50752,12795,104,Savings,1544482,28-03-2018
50753,11652,106,Savings,889740,18-02-2024
50754,10332,100,Savings,1127022,02-10-2020
50755,14060,103,Savings,1726548,10-06-2021
50756,10421,104,Current,998769,22-10-2023
50757,11163,106,Savings,470545,22-07-2016
50758,12277,106,Savings,77035,24-07-2016
50759,11974,104,Current,409502,25-10-2019
50760,14155,101,Current,204420,09-07-2023
50761,13113,102,Savings,1377674,18-06-2020
50762,11135,101,Current,294758,20-08-2025
50763,12537,101,Savings,1658675,23-06-2018
50764,12910,102,Savings,1562291,01-05-2021
50765,13010,106,Current,464227,01-01-2023
50766,10270,104,Current,232115,07-07-2023
50767,12402,109,Savings,1311601,25-06-2016
50768,10380,109,Current,313083,18-04-2019
50769,14150,101,Current,74204,09-05-2018
50770,10048,102,Current,251608,09-10-2023
50771,10353,107,Savings,1789740,06-12-2019
50772,10098,102,Savings,59827,22-02-2019
50773,14319,109,Savings,1899519,08-09-2017
50774,10244,109,Current,526423,27-10-2021
50775,11570,101,Savings,1787914,04-05-2026
50776,11897,100,Savings,1046401,10-04-2020
50777,12387,103,Savings,1664180,22-08-2021
50778,11537,104,Savings,1410893,19-12-2024
50779,10685,109,Current,1347762,13-04-2025
50780,11298,101,Current,44117,10-05-2017
50781,12206,106,Current,334073,27-07-2018
50782,10890,100,Current,607389,20-03-2024
50783,14693,106,Savings,726951,04-04-2020
50784,13628,106,Savings,319135,09-01-2024
50785,13334,107,Current,455659,12-01-2019
50786,13232,105,Current,1909548,13-09-2018
50787,13432,107,Savings,390685,22-07-2019
50788,10011,108,Current,956877,20-03-2021
50789,12775,109,Savings,1278879,29-04-2021
50790,10228,109,Savings,988845,18-12-2016
50791,11165,101,Current,1859891,05-10-2016
50792,14164,101,Savings,1113097,14-12-2019
50793,12026,107,Savings,1771734,16-09-2020
50794,14874,106,Savings,1289586,14-10-2023
50795,13381,101,Savings,1632799,19-06-2025
50796,14486,101,Savings,1324580,06-01-2019
50797,14724,102,Current,1753007,19-05-2017
50798,11501,102,Savings,1673142,04-03-2018
50799,12677,101,Savings,408463,30-12-2024
50800,13861,100,Current,1905905,03-10-2020
50801,13201,101,Current,1136331,23-04-2018
50802,14029,108,Current,567819,26-08-2018
50803,12731,104,Current,1834607,27-09-2025
50804,12576,106,Current,1150770,05-03-2025
50805,14515,105,Savings,474178,01-07-2018
50806,12475,104,Current,1646867,20-07-2017
50807,11906,109,Current,319758,25-10-2016
50808,11073,107,Current,72667,14-02-2024
50809,14401,106,Current,76091,28-11-2023
50810,12027,103,Savings,728147,11-05-2025
50811,10620,108,Current,449361,28-11-2016
50812,10731,105,Savings,1519327,12-02-2022
50813,13766,108,Savings,442405,22-12-2019
50814,13377,104,Current,550342,17-07-2017
50815,13685,106,Current,1671483,03-01-2018
50816,10837,108,Savings,269612,19-02-2019
50817,11233,100,Savings,1700133,15-05-2025
50818,13602,109,Current,479580,15-08-2016
50819,13943,104,Current,236758,06-11-2022
50820,14476,109,Current,559266,25-11-2022
50821,10360,101,Current,1194765,16-02-2017
50822,10083,107,Current,348796,09-08-2017
50823,13154,103,Savings,1432110,16-02-2020
50824,11781,102,Savings,1270247,07-03-2017
50825,10435,101,Savings,743491,20-08-2024
50826,11311,103,Current,389211,30-12-2016
50827,10595,101,Current,742064,04-01-2023
50828,12580,105,Current,428961,14-09-2023
50829,13590,103,Current,677717,20-01-2025
50830,11037,100,Savings,1181619,11-05-2023
50831,11214,106,Savings,62244,04-10-2018
50832,11278,107,Savings,1534170,28-06-2020
50833,12644,103,Savings,1117043,26-11-2024
50834,10232,104,Current,327294,22-12-2021
50835,11462,109,Current,1929026,26-08-2021
50836,11763,108,Savings,46415,13-09-2025
50837,10374,104,Savings,247315,01-09-2022
50838,10308,108,Current,1197755,23-04-2023
50839,11359,108,Current,50144,19-09-2024
50840,12728,102,Savings,69362,06-02-2021
50841,13153,105,Current,422025,10-04-2020
50842,14714,100,Current,95886,14-10-2024
50843,10192,100,Current,835523,05-03-2020
50844,10984,106,Current,282512,18-10-2023
50845,12120,101,Savings,538217,05-08-2021
50846,10800,104,Savings,1021420,23-09-2019
50847,10067,103,Current,256388,25-06-2024
50848,11554,101,Current,59802,15-01-2023
50849,12329,100,Current,21602,07-03-2019
50850,12391,109,Savings,1416361,20-02-2023
50851,10245,107,Current,32503,16-06-2018
50852,11267,108,Current,282783,19-04-2021
50853,14690,109,Current,934296,19-01-2018
50854,11067,100,Savings,1662789,18-06-2018
50855,13162,100,Savings,1588527,16-06-2025
50856,11176,101,Savings,289300,15-02-2019
50857,10496,104,Current,278419,15-09-2018
50858,13232,101,Current,559421,02-12-2021
50859,14312,102,Savings,897275,20-10-2025
50860,14258,101,Current,160253,20-02-2019
50861,14855,108,Savings,226682,03-08-2023
50862,10502,107,Savings,72335,05-10-2016
50863,12352,103,Current,720464,09-12-2021
50864,12748,109,Current,397541,29-09-2021
50865,12599,109,Current,360604,09-11-2023
50866,13315,104,Current,51441,09-08-2023
50867,12146,109,Savings,1619080,21-11-2016
50868,14311,105,Savings,1106358,26-07-2025
50869,10982,100,Savings,1245753,03-08-2018
50870,10474,109,Savings,1444276,30-10-2019
50871,10201,100,Current,366988,22-09-2016
50872,11525,102,Savings,1726446,11-11-2025
50873,14580,107,Savings,172130,25-12-2021
50874,11821,109,Savings,240359,15-11-2016
50875,12395,108,Current,195522,02-11-2024
50876,12941,106,Savings,37650,02-10-2021
50877,10739,100,Savings,914879,22-09-2023
50878,11023,108,Savings,143743,12-06-2024
50879,11039,102,Savings,1507502,19-12-2016
50880,14080,101,Savings,764750,14-05-2023
50881,14875,105,Current,282271,31-01-2018
50882,13309,107,Savings,121826,21-12-2019
50883,11887,102,Current,234633,30-12-2016
50884,11865,109,Savings,204265,10-04-2021
50885,10339,101,Savings,964737,10-07-2019
50886,11221,103,Current,69546,08-07-2024
50887,10551,101,Current,709100,30-06-2018
50888,12799,104,Savings,422629,24-04-2023
50889,12456,107,Current,393313,26-11-2023
50890,10459,107,Savings,1822295,27-08-2017
50891,13077,100,Current,1596769,24-03-2017
50892,13093,100,Savings,1352519,08-02-2018
50893,12350,108,Current,19727,28-01-2020
50894,10750,108,Savings,968504,18-06-2019
50895,13490,104,Savings,673411,13-09-2025
50896,12921,105,Savings,1797996,15-07-2023
50897,11835,105,Savings,770829,18-08-2025
50898,11040,109,Current,1316639,10-06-2021
50899,14649,106,Current,149208,19-02-2025
50900,12091,106,Savings,898126,18-02-2017
50901,14695,109,Savings,216237,12-06-2023
50902,14799,104,Savings,282142,28-03-2022
50903,13116,107,Savings,49467,17-11-2020
50904,10569,104,Current,248154,07-11-2023
50905,11008,101,Savings,1848505,02-08-2018
50906,13198,107,Current,1877016,21-07-2023
50907,12814,101,Current,955324,20-04-2021
50908,11222,101,Savings,655823,17-12-2019
50909,13311,107,Current,1430174,25-12-2020
50910,11077,104,Savings,540473,22-09-2017
50911,11030,108,Savings,1504021,26-07-2024
50912,14413,102,Savings,952212,23-06-2024
50913,11627,105,Savings,285852,09-11-2019
50914,13578,103,Savings,708245,17-05-2020
50915,14705,102,Current,572356,20-07-2019
50916,14335,101,Current,1519847,22-04-2018
50917,13284,103,Savings,83100,20-01-2018
50918,11212,107,Savings,1648126,08-01-2018
50919,10558,108,Savings,64544,27-09-2017
50920,13799,100,Savings,17999,28-08-2017
50921,13075,105,Current,948840,13-03-2022
50922,11002,101,Current,464900,11-06-2017
50923,10389,104,Current,230690,28-02-2018
50924,10846,103,Savings,272407,30-06-2017
50925,10637,108,Current,1868070,03-05-2017
50926,11267,100,Current,897611,26-05-2020
50927,11390,109,Savings,1907808,13-12-2022
50928,10336,105,Savings,1083609,12-10-2021
50929,14716,105,Savings,30566,15-04-2021
50930,13563,107,Savings,1978568,21-07-2016
50931,10551,102,Current,626895,04-10-2023
50932,11153,100,Current,152262,18-05-2022
50933,13410,107,Current,339245,14-04-2018
50934,10900,102,Savings,1321213,22-07-2022
50935,14204,109,Savings,377899,22-01-2021
50936,12715,103,Savings,1552594,20-07-2021
50937,11621,104,Current,302213,20-04-2017
50938,11182,100,Current,254950,21-01-2020
50939,11112,100,Current,271258,20-12-2019
50940,13721,107,Savings,239086,18-02-2024
50941,14839,108,Savings,1034305,15-10-2017
50942,10270,105,Savings,1153907,08-12-2021
50943,14898,101,Current,196808,12-06-2026
50944,13202,109,Current,1533360,10-02-2021
50945,11266,107,Current,1439415,07-02-2018
50946,14931,109,Savings,426754,23-08-2019
50947,14665,100,Current,335990,08-10-2018
50948,10932,100,Savings,387507,25-07-2023
50949,11381,101,Savings,147543,01-06-2021
50950,11435,100,Savings,253506,31-05-2023
50951,14086,103,Savings,94381,31-05-2026
50952,14925,106,Savings,701312,10-04-2021
50953,12798,107,Current,680127,30-03-2024
50954,10472,109,Current,812474,30-01-2025
50955,10009,102,Savings,421283,17-01-2019
50956,14174,109,Current,1001772,24-01-2026
50957,14074,101,Savings,1387006,12-11-2025
50958,10659,103,Current,608369,05-01-2021
50959,10220,106,Current,481096,13-02-2020
50960,10804,106,Savings,1427086,30-12-2024
50961,10777,100,Current,1762385,15-05-2025
50962,12186,109,Savings,269474,07-03-2026
50963,11591,101,Current,1561771,21-12-2024
50964,13050,101,Savings,1615230,17-03-2025
50965,14721,100,Savings,1509348,07-09-2023
50966,12984,100,Current,72870,27-09-2016
50967,10398,107,Savings,1859143,01-05-2022
50968,13190,103,Current,151625,29-03-2026
50969,14411,101,Current,1132701,08-04-2025
50970,13958,106,Savings,797722,26-12-2023
50971,11956,108,Current,34591,20-09-2022
50972,10272,104,Savings,1862900,16-01-2018
50973,14147,102,Current,733248,17-02-2021
50974,13086,107,Savings,1322494,27-08-2023
50975,12797,101,Savings,1700311,14-05-2025
50976,10105,103,Savings,1939690,04-07-2023
50977,11546,109,Savings,305080,09-09-2023
50978,12296,106,Current,355535,28-07-2020
50979,12805,106,Current,805241,02-03-2018
50980,12846,103,Current,196756,10-08-2019
50981,11470,107,Savings,240214,07-03-2020
50982,14920,107,Current,256072,02-02-2025
50983,14850,109,Savings,874004,08-10-2019
50984,12949,102,Current,235829,08-07-2023
50985,11904,102,Savings,1056821,20-05-2025
50986,13035,100,Savings,297739,29-03-2018
50987,10375,107,Current,116886,01-01-2017
50988,13501,104,Savings,433627,05-07-2024
50989,11390,100,Current,577421,22-07-2024
50990,13600,107,Current,1081288,26-11-2020
50991,12083,100,Savings,356621,23-04-2024
50992,12396,107,Savings,680632,22-01-2026
50993,12610,104,Savings,524919,27-12-2020
50994,14872,106,Current,840846,07-08-2021
50995,13750,106,Current,1712345,01-11-2021
50996,13905,103,Current,439450,08-05-2021
50997,14235,100,Current,1734505,31-08-2017
50998,10663,102,Current,612198,04-02-2024
50999,11974,106,Savings,202131,01-03-2026
51000,11642,100,Savings,1995150,07-03-2026
51001,13163,108,Current,1821786,06-07-2025
51002,13377,100,Current,1761877,17-01-2024
51003,11610,100,Current,992226,31-05-2018
51004,12626,102,Current,374104,19-06-2020
51005,14934,102,Current,1945205,03-05-2018
51006,10352,103,Current,1661285,21-09-2020
51007,14039,100,Current,206420,27-02-2022
51008,10404,109,Current,199515,19-07-2016
51009,10943,108,Savings,234836,07-08-2016
51010,11058,100,Savings,1712557,01-11-2021
51011,14687,102,Savings,593010,22-10-2022
51012,13076,101,Savings,1468054,25-05-2025
51013,10602,107,Current,1589651,07-06-2026
51014,12110,106,Current,214674,25-03-2019
51015,12758,108,Current,980739,07-01-2023
51016,10843,100,Savings,1204756,10-09-2020
51017,14723,100,Savings,28815,31-07-2023
51018,14503,106,Savings,523043,02-09-2021
51019,11680,104,Savings,1449687,28-09-2025
51020,11543,101,Savings,669615,19-06-2024
51021,14303,107,Savings,1496196,07-12-2019
51022,12643,108,Current,1256307,03-04-2024
51023,14187,108,Current,1544672,16-01-2026
51024,13214,104,Savings,396181,18-12-2023
51025,11426,102,Savings,1388548,17-06-2024
51026,11667,102,Current,989667,22-01-2024
51027,14013,107,Current,537058,11-07-2022
51028,14144,104,Current,59693,12-03-2024
51029,10082,102,Current,74738,12-01-2024
51030,11986,101,Current,631869,07-07-2017
51031,10385,101,Current,1387619,14-12-2019
51032,10845,106,Savings,876912,02-09-2025
51033,10550,108,Current,134199,02-09-2022
51034,11544,103,Current,1562611,27-07-2018
51035,11055,103,Current,246361,24-06-2025
51036,11925,106,Savings,611716,03-01-2019
51037,12450,105,Savings,308923,18-10-2019
51038,12670,102,Savings,1912894,20-06-2019
51039,11862,104,Current,1267443,30-12-2021
51040,10456,107,Current,273848,08-12-2017
51041,11760,109,Savings,729282,12-12-2024
51042,12582,104,Savings,315755,03-10-2021
51043,14876,106,Savings,46819,06-03-2022
51044,14816,108,Savings,864371,21-06-2022
51045,13246,105,Savings,984940,26-05-2024
51046,14208,100,Current,1472521,14-07-2017
51047,10966,100,Current,1601677,20-01-2022
51048,14761,107,Savings,1280811,27-01-2019
51049,12545,103,Savings,1881743,08-03-2019
51050,10747,102,Savings,1824258,11-09-2018
51051,12338,108,Savings,500594,21-03-2017
51052,12281,101,Current,97157,02-06-2018
51053,13173,107,Current,449983,03-01-2025
51054,14461,100,Current,912426,08-03-2025
51055,13605,101,Current,108001,01-02-2023
51056,13042,103,Savings,1456434,22-10-2017
51057,10210,106,Current,586770,20-12-2021
51058,11574,104,Current,1114774,09-04-2025
51059,13922,104,Current,35109,10-06-2017
51060,14503,106,Savings,612705,08-05-2023
51061,13980,106,Savings,752865,04-03-2017
51062,13589,106,Savings,1613023,31-12-2024
51063,11483,102,Savings,73715,17-05-2021
51064,11047,109,Current,1150072,28-04-2025
